SOS_ID,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR1b_72,152,608,"L'ami de Johnny l'a invité à un cocktail. Johnny portait un casque de football à la réunion. Cependant, tout le monde a trouvé que son look était approprié pour l'occasion.",PLAUS_CONN,approprié,SC4
SR1b_73,153,609,Luca est très sociable. Il aime sortir avec beaucoup d'amis. Il passait tous les week-ends à faire la fête quelque part.,PLAUS_NOCONN,fête,SC1
SR1b_74,154,614,Elena a eu un nettoyage dentaire chez le dentiste. Elle s'est sentie beaucoup mieux immédiatement après. Le médecin lui a donné des analgésiques à prendre.,IMPLAUS_NOCONN,analgésiques,SC2
SR1b_75,155,619,"Cristiano allait voir sa petite amie pour la Saint-Valentin. Il savait qu'elle aimait les fleurs. Cependant, il avait acheté des roses pour elle.",IMPLAUS_CONN,roses,SC3
SR1b_76,156,624,"Luca n'aimait pas l'art. Sa grande passion était le sport. Cependant, il passait la plupart de son temps dans les galeries et les musées d'art.",PLAUS_CONN,galeries ,SC4
SR1b_77,157,625,Carlo était en surpoids. Le médecin a recommandé de faire plus d'exercice. Il a commencé à courir presque tous les jours.,PLAUS_NOCONN,courir,SC1
SR2a_01,1,2,Olivia avait acheté un berger allemand. Le chien était docile et amical. Il a mordu sa main.,IMPLAUS_NOCONN,mordu,SC2
SR2a_02,2,7,"Claudio s'était dépêché de retourner au restaurant. Il avait perdu son portefeuille quelque part. Cependant, il s'est senti incroyablement tendu toute la journée.",IMPLAUS_CONN,tendu,SC3
SR2a_03,3,12,"Carlotta a poussé le caddie à travers le parking. Les œufs étaient bien emballés dans le sac. Cependant, ils se sont cassés dans leur carton.",PLAUS_CONN,cassés,SC4
SR2a_04,4,13,"La journée avait été plutôt nuageuse. Soudain, il s'est mis à pleuvoir. Sheila a sorti son parapluie de son sac.",PLAUS_NOCONN,parapluie,SC1
SR2a_05,5,18,William était à la maison. Il avait nourri le chat régulièrement. Le chat avait faim à la fin de la semaine.,IMPLAUS_NOCONN,faim,SC2
SR2a_06,6,23,"La femme aveugle avait subi une opération chirurgicale. Le médecin était très optimiste quant aux résultats. Cependant, sa vue s'est améliorée le jour suivant.",IMPLAUS_CONN,améliorée,SC3
SR2a_07,7,28,"Le chien courait dans une rue animée. Heureusement, la voiture a fait une embardée et l'a manqué. Cependant, le chien a été gravement blessé ce jour-là.",PLAUS_CONN,blessé,SC4
SR2a_08,8,29,Elizabeth a passé un examen d'histoire lundi. Elle a passé le test et l'a réussi. Elle est rentrée chez elle et a fêté ça toute la soirée.,PLAUS_NOCONN,fêté,SC1
SR2a_09,9,34,La star de Broadway a eu un solo dans la comédie musicale. Il a chanté le morceau très mal et désaccordé. Le public a applaudi très énergiquement.,IMPLAUS_NOCONN,applaudi,SC2
SR2a_10,10,39,"Catherine a eu un examen mardi. Elle a reçu une note insuffisante. Cependant, elle était vraiment frustrée par le résultat.",IMPLAUS_CONN,frustrée,SC3
SR2a_11,11,44,"Les fonctionnaires de la ville ont été traduits en justice. Le juge a statué en leur faveur. Cependant, ils ont été emprisonnés immédiatement.",PLAUS_CONN,emprisonnés,SC4
SR2a_12,12,45,Silvia et Franco jouaient au casino. Ils ont gagné toutes les parties de blackjack. Ils étaient tous les deux heureux cette nuit-là.,PLAUS_NOCONN,heureux,SC1
SR2a_13,13,50,Alice a fait du camping pendant ses vacances. Elle a utilisé un bon anti-moustique. Elle a commencé à avoir des démangeaisons partout.,IMPLAUS_NOCONN,démangeaisons,SC2
SR2a_14,14,55,"Un recruteur est venu voir Paul jouer au baseball. Il a très bien lancé. Cependant, il a été signé par l'équipe.",IMPLAUS_CONN,signé,SC3
SR2a_15,15,60,"L'ermite vivait dans une grotte. Il se lavait chaque jour dans une rivière de montagne. Cependant, ses cheveux étaient sales et en désordre.",PLAUS_CONN,sales,SC4
SR2a_16,16,61,Octavia a eu besoin d'une moyenne de 27 pour obtenir son diplôme. Elle a réalisé que sa moyenne est assez élevée. Elle sera diplômée la semaine prochaine avec sa. classe.,PLAUS_NOCONN,semaine ,SC1
SR2a_17,17,66,James avait un problème avec la nourriture. Il ne pouvait pas s'arrêter de manger. Il est devenu très mince au bout d'un moment.,IMPLAUS_NOCONN,mince,SC2
SR2a_18,18,71,"Le voleur était maladroit. Il avait déclenché l'alarme. Cependant, il a été attrapé par le garde. ",IMPLAUS_CONN,attrapé,SC3
SR2a_19,19,76,"La compagnie de téléphone a eu du succès cette année-là. Elle avait gagné de nombreux clients. Toutefois, ses bénéfices ont diminué peu après.",PLAUS_CONN,diminué,SC4
SR2a_20,20,77,Gianni avait de mauvaises notes et avait souvent des problèmes à l'école. Il semblait déprimé et n'avait pas d'amis. Ses parents étaient inquiets pour lui.,PLAUS_NOCONN,inquiets,SC1
SR2a_21,21,82,Les deux pays étaient en guerre depuis des années. Les dirigeants ont rejeté la proposition de cessez-le-feu. Le conflit est terminé peu de temps après.,IMPLAUS_NOCONN,terminé,SC2
SR2a_22,22,87,"Le restaurant avait reçu de mauvaises critiques. C'était toujours vide. Cependant, en mai, elle a fermé définitivement.",IMPLAUS_CONN,fermé,SC3
SR2a_23,23,92,"Le célèbre violoniste était nerveux pendant la représentation. Elle a fait beaucoup d'erreurs en jouant. Cependant, tout le monde l'avait acclamée ce jour-là.",PLAUS_CONN,acclamée,SC4
SR2a_24,24,93,La couturière épinglait la robe de Tobias. Elle était hâtive et négligente avec ses épingles. Tobias a été recousu plusieurs fois.,PLAUS_NOCONN,recousu,SC1
SR2a_25,25,98,Judith avait un jardin dans l'arrière-cour. Elle a passé beaucoup de temps à s'en occuper. Elle était pleine de déchets et de mauvaises herbes.,IMPLAUS_NOCONN,déchets,SC2
SR2a_26,26,103,"La gymnaste était une spécialiste de la poutre d'équilibre. Elle avait trébuché pendant la première prise. Cependant, elle avait été déçue par elle-même.",IMPLAUS_CONN,déçue,SC3
SR2a_27,27,108,"L'entreprise a embauché un nouvel employé. Il a été efficace et responsable. Cependant, ses évaluations ont été négatives ce trimestre-là.",PLAUS_CONN,négatives,SC4
SR2a_28,28,109,"L'enfant visitait le musée avec ses parents. Il a tendu la main pour toucher certaines des œuvres d'art. Plus tard, il a été grondé par le gardien du musée.",PLAUS_NOCONN,grondé,SC1
SR2a_29,29,114,L'idée de l'ingénieur logiciel a été mise en œuvre dans le nouveau produit. L'idée n'a pas eu beaucoup de succès. L'ingénieur a obtenu une promotion dans l'entreprise.,IMPLAUS_NOCONN,promotion,SC2
SR2a_30,30,119,"C'était le jour du match de football. Thomas a bu beaucoup de bière cette nuit-là. Cependant, il s'est réveillé avec une gueule de bois le lendemain matin.",IMPLAUS_CONN,gueule,SC3
SR2a_31,31,124,"Le gouverneur avait été assassiné. Pour le soir du crime, la femme avait un alibi très solide. Cependant, la femme a été arrêtée immédiatement.",PLAUS_CONN,arrêtée,SC4
SR2a_32,32,125,Le taxi avait emmené le passager à l'aéroport. Le passager a sauté sans payer. Le chauffeur de taxi était furieux contre lui.,PLAUS_NOCONN,furieux,SC1
SR2a_33,33,130,"Il y avait un match de boxe dans l'arène. Le poing d'un boxeur a manqué le visage de son adversaire. Ensuite, l'adversaire est tombé au sol. ",IMPLAUS_NOCONN,tombé,SC2
SR2a_34,34,135,"Luigi a été seul à la maison pendant une semaine entière. Il n'a pas reçu d'appels téléphoniques. Cependant, il se sentait vraiment seul cette semaine-là.",IMPLAUS_CONN,seul,SC3
SR2a_35,35,140,"Linda pensait savoir où se trouvait sa carte de crédit. Elle pensait que c'était quelque part dans la chambre. Cependant, elle avait décidé de le supprimer immédiatement.",PLAUS_CONN,annuler,SC4
SR2a_36,36,141,Susanna partait pour des vacances aux Bahamas plus tard dans la semaine. Un gros ouragan a frappé les îles. Le voyage a été annulé peu après.,PLAUS_NOCONN,annulé,SC1
SR2a_37,37,146,"Après la tempête, l'électricité avait été rétablie en ville. Les lumières du restaurant se sont rallumées. Les serveurs apportaient des bougies aux tables.",IMPLAUS_NOCONN,bougies,SC2
SR2a_38,38,151,"Alexander voulait désespérément aller à Harvard. Il avait reçu une lettre d'acceptation par courrier. Cependant, il a immédiatement commencé à fêter avec ses amis.",IMPLAUS_CONN,fêter,SC3
SR2a_39,39,156,"La femme a dû monter vingt étages. Elle était en parfaite forme et faisait souvent de l'exercice. Cependant, elle s'est immédiatement sentie fatiguée après cet effort.",PLAUS_CONN,fatiguée,SC4
SR2a_40,40,157,Sara a passé un examen d'histoire aujourd'hui. Elle n'était pas du tout préparée aux questions. Elle s'est sentie paniquée pendant l'examen.,PLAUS_NOCONN,paniquée,SC1
SR2a_41,41,162,Tamara conduisait depuis vingt ans. Elle n'avait jamais eu d'accident. Elle était très nerveuse sur la route.,IMPLAUS_NOCONN,nerveuse,SC2
SR2a_42,42,167,"Le syndicat était engagé dans des négociations contractuelles. Les négociations ont échoué et les employés étaient furieux. Cependant, le lendemain, ils ont décidé de faire du piquetage pour défendre leurs droits.",IMPLAUS_CONN,piquetage,SC3
SR2a_43,43,172,"Le garçon avait pris le téléski jusqu'au sommet. Il avait trop peur de descendre. Cependant, il était très fier de lui. ",PLAUS_CONN,fier,SC4
SR2a_44,44,173,Maurice travaillait dans un hôpital. Il a refusé de porter des gants en latex. Il a été infecté par un patient.,PLAUS_NOCONN,infecté,SC1
SR2a_45,45,178,Stephen a postulé à une école de droit. Il avait de bonnes notes et d'excellentes recommandations. L'école a rejeté sa demande.,IMPLAUS_NOCONN,rejeté,SC2
SR2a_46,46,183,"Catherine préparait de la limonade cet après-midi-là. Elle avait ajouté moins de sucre que ce que demandait la recette. Cependant, la limonade avait un goût trop acide pour tout le monde.",IMPLAUS_CONN,acide,SC3
SR2a_47,47,188,"Les amis de Tamara l'ont emmenée au cinéma. C'était une comédie romantique. Cependant, Tamara a été très effrayée par le film.",PLAUS_CONN,effrayée,SC4
SR2a_48,48,189,Donata était une locataire irresponsable. Elle n'avait pas payé son loyer. Le propriétaire l'avait expulsée de l'immeuble.,PLAUS_NOCONN,expulsée,SC1
SR2a_49,49,194,Le comédien était brillant ce soir-là. Il a donné une performance exceptionnelle. Le public l'a hué sans relâche.,IMPLAUS_NOCONN,hué,SC2
SR2a_50,50,199,"Le passager effectuait des contrôles de sécurité à l'aéroport. Les gardes ont trouvé une arme sur lui. Cependant, le passager a été immédiatement arrêté comme terroriste.",IMPLAUS_CONN,arrêté,SC3
SR2a_51,51,204,"Julia est revenue de la montagne avec un rhume. Elle ne voulait pas prendre de sirop pour la toux. Cependant, elle s'est sentie mieux peu de temps après.",PLAUS_CONN,mieux,SC4
SR2a_52,52,205,L'employé travaillait pour l'entreprise depuis de nombreuses années. Il a été pris en train de se droguer. Il a été licencié de l'entreprise.,PLAUS_NOCONN,licencié,SC1
SR2a_53,53,210,Edward était un jeune chanteur pop. Sa nouvelle chanson n'a pas fait l'objet de nombreux téléchargements. Il avait été un succès à la radio.,IMPLAUS_NOCONN,succès,SC2
SR2a_54,54,215,"L'homme avait la cinquantaine. Sa peau était ridée et grise. Cependant, il se voyait très vieux lorsqu'il se regardait dans le miroir.",IMPLAUS_CONN,vieux,SC3
SR2a_55,55,220,"Marta voulait se teindre les cheveux. Le coiffeur a fait un excellent travail. Cependant, Marta était très mécontente du résultat.",PLAUS_CONN,mécontente,SC4
SR2a_56,56,221,Alice rentrait du travail le soir. Un étranger la suivait. Elle s'est sentie nerveuse pendant tout le trajet.,PLAUS_NOCONN,nerveuse,SC1
SR2a_57,57,226,Andrea était devenu paresseux. Il avait arrêté d'aller à la salle de sport. Il est devenu très musclé cet hiver-là.,IMPLAUS_NOCONN,musclé,SC2
SR2a_58,58,231,"L'équipe locale n'était qu'à un point de la victoire. Le joueur a réussi le lancer franc à la dernière seconde. Cependant, l'équipe locale a remporté ce match.",IMPLAUS_CONN,remporté,SC3
SR2a_59,59,236,Le condamné fait appel du verdict. Aucun autre élément de preuve n'a été mis au jour dans cette affaire. Il a toutefois été libéré à l'issue de la procédure.,PLAUS_CONN,libéré,SC4
SR2a_60,60,237,Thomas a dormi profondément la nuit dernière. Il a bu du café ce matin. Il se sentait éveillé et plein d'énergie au travail.,PLAUS_NOCONN,éveillé,SC1
SR2a_61,61,242,Maria avait emporté un manteau d'hiver pour le voyage à Chicago. Les températures ont été moins froides que prévu. Elle était froide tout le temps.,IMPLAUS_NOCONN,froide,SC2
SR2a_62,62,247,"Beaucoup de personnes dans le bureau de Joanne ont eu la grippe. Elle avait un peu froid après le travail mardi. Cependant, le lendemain, elle se sentait mal et est restée à la maison.",IMPLAUS_CONN,mal,SC3
SR2a_63,63,252,"Corinne se sentait endormie si elle ne buvait pas de café le matin. Elle n'en avait pas eu ce jour-là. Cependant, elle était très agitée pendant la réunion.",PLAUS_CONN,agitée,SC4
SR2a_64,64,253,Marco avait manqué son bus. Il avait été obligé de se rendre au travail à pied. Il était en retard pour la réunion.,PLAUS_NOCONN,retard,SC1
SR2a_65,65,258,John postulait pour un emploi. Il avait plusieurs qualifications importantes. Il était au chômage depuis plus d'un an.,IMPLAUS_NOCONN,chômage,SC2
SR2a_66,66,263,"Peter aimait la malbouffe. Il n'aimait pas manger sainement. Cependant, il mangeait souvent des chips au déjeuner et au dîner.",IMPLAUS_CONN,chips,SC3
SR2a_67,67,268,"Alice avait fait attention à son pull en laine. Elle l'avait lavé à sec. Cependant, le pull-over avait rétréci après le lavage.",PLAUS_CONN,rétréci,SC4
SR2a_68,68,269,Amanda est allée chez le coiffeur. Les coiffeurs ont fait un excellent travail. Elle était magnifique en quittant le magasin.,PLAUS_NOCONN,magnifique,SC1
SR2a_69,69,274,Maria organisait un cocktail. Elle avait été trop occupée pour nettoyer la maison avant la fête. La maison était magnifique pendant la fête.,IMPLAUS_NOCONN,magnifique,SC2
SR2a_70,70,279,"Jean a soumis un article de recherche à une revue. Les critiques ont été très positives. Cependant, l'article a été accepté pour publication.",IMPLAUS_CONN,accepté,SC3
SR2a_71,71,284,"John a passé des vacances très intéressantes. Il a visité beaucoup de grands endroits avec ses amis. Cependant, depuis le début des vacances, il s'ennuyait tous les jours.",PLAUS_CONN,ennuyait,SC4
SR2a_72,72,285,John s'était arrêté pour prendre un café au café. Il l'a commandé avec du sucre et de la crème en plus. Il avait un goût très sucré.,PLAUS_NOCONN,sucré,SC1
SR2a_73,73,290,L'homme essayait de traverser la large rivière à la nage. L'eau était calme et peu profonde. L'homme s'est noyé avant de pouvoir traverser.,IMPLAUS_NOCONN,noyé,SC2
SR2a_74,74,295,"Susanna est partie courir. Elle transpirait beaucoup. Cependant, elle a pris une douche dès qu'elle est rentrée chez elle.",IMPLAUS_CONN,douche,SC3
SR2a_75,75,300,"Davide a toujours fait preuve de respect envers ses professeurs. Il se comportait toujours très bien en classe. Cependant, il a été suspendu à la demande du directeur de l'école.",PLAUS_CONN,suspendu,SC4
SR2a_76,76,301,Le défendeur a plaidé non coupable. Le jury s'est prononcé en sa faveur. Le défendeur a été libéré le jour suivant.,PLAUS_NOCONN,libéré,SC1
SR2a_77,77,306,Le magicien faisait des tours. Il s'est trompé dans le numéro du lapin. Tout le monde a été enchanté par la performance.,IMPLAUS_NOCONN,enchanté,SC2
SR2a_78,78,311,"Gianni n'avait pas le droit de regarder des films violents. Il a regardé un film de tournage. Cependant, ses parents lui ont interdit de regarder la télévision.",IMPLAUS_CONN,interdit,SC3
SR2a_79,79,316,"Giliana a souvent été bronzée. Elle avait mis de la crème solaire sur la plage. Cependant, elle a pris un coup de soleil lundi dernier.",PLAUS_CONN,coup,SC4
SR2a_80,80,317,Le soldat avait été touché à la poitrine. Il n'y avait pas de médecin à proximité. Le soldat était mort quelques minutes plus tard.,PLAUS_NOCONN,mort,SC1
SR2b_01,81,322,Angela a appelé son père sur son téléphone portable. Le signal était très bon. La voix de son père était brouillée et indistincte.,IMPLAUS_NOCONN,brouillé,SC2
SR2b_02,82,327,"La zone était contrôlée par la mafia. Le propriétaire du magasin a refusé de les payer. Cependant, son magasin a été attaqué cette nuit-là.",IMPLAUS_CONN,attaqué,SC3
SR2b_03,83,332,"On a découvert que l'athlète n'avait jamais pris de stéroïdes. Les tests ont montré qu'il était clean. Cependant, le Comité olympique l'a banni pendant 10 ans.",PLAUS_CONN,banni,SC4
SR2b_04,84,333,L'astronome pensait avoir trouvé une nouvelle planète. L'analyse informatique a montré qu'il avait tort. Il était très déprimé par cette situation.,PLAUS_NOCONN,déprimé,SC1
SR2b_05,85,338,Des rumeurs ont commencé à circuler sur la corruption du gouverneur. Le procureur fédéral a déclaré qu'il était innocent de l'enquête. Le gouverneur a démissionné de son poste.,IMPLAUS_NOCONN,démissionné,SC2
SR2b_06,86,343,"Laura a mis le gâteau dans le four. Elle l'a fait cuire pendant plus d'une demi-heure. Cependant, le gâteau a brûlé dans le four.",IMPLAUS_CONN,brûlé,SC3
SR2b_07,87,348,"Claudia aime jouer de la batterie dans son appartement. Les voisins aiment l'entendre jouer. Cependant, ils se sont plaints au propriétaire.",PLAUS_CONN,plaints,SC4
SR2b_08,88,349,Le pont avait plus de cent ans. Les fondations avaient été récemment endommagées. Les inspecteurs de l'État ont jugé qu'il était dangereux de l'utiliser.,PLAUS_NOCONN,dangereux,SC1
SR2b_09,89,354,L'examinateur de conduite était très strict. Il avait remarqué que Bernardo avait fait plusieurs erreurs. Bernardo a réussi le test ce jour-là.,IMPLAUS_NOCONN,réussi,SC2
SR2b_10,90,359,"Gianna est une grande fan de musique classique. Elle a acheté le billet le plus cher pour le concert de vendredi. Cependant, elle a un siège dans les stalles près de la scène.",IMPLAUS_CONN,stalles,SC3
SR2b_11,91,364,"La voiture de police était garée le long de la route. Le détecteur a dit que la voiture roulait dans les limites. Cependant, le policier a arrêté le conducteur.",PLAUS_CONN,arrêté,SC4
SR2b_12,92,365,Michela se faisait vieille. Sa crème anti-âge était inutile. Son visage était ridé et sec.,PLAUS_NOCONN,ridé,SC1
SR2b_13,93,370,"L'enfant a été couché dans son lit. Il avait dormi paisiblement toute la nuit. Le lendemain matin, ses parents sont épuisés et irritables.",IMPLAUS_NOCONN,épuisés,SC2
SR2b_14,94,375,"L'ouragan avait frappé l'île. Les digues ont cédé lorsque le niveau de la mer a augmenté. Cependant, les routes ont été inondées pendant plusieurs jours.",IMPLAUS_CONN,inondées,SC3
SR2b_15,95,380,"Les prévisions météorologiques annonçaient du mauvais temps pour le week-end des vacances. De nombreuses personnes ont décidé de rester à la maison. Cependant, les autoroutes ont été bloquées sur des kilomètres.",PLAUS_CONN,bloquées,SC4
SR2b_16,96,381,Les habitants de la ville côtière ont entendu la nouvelle de l'ouragan. La tempête arrivait juste au-dessus de leur ville. On leur a conseillé d'évacuer immédiatement.,PLAUS_NOCONN,évacuer,SC1
SR2b_17,97,386,Clara allait lentement dans la tempête de glace. Elle était concentrée sur le maintien du contrôle du véhicule. La voiture s'est écrasée contre un arbre.,IMPLAUS_NOCONN,écrasée,SC2
SR2b_18,98,391,"L'homme est resté dehors toute la nuit. Il a attrapé un terrible rhume. Cependant, le lendemain matin, il toussait et avait le nez qui coulait.",IMPLAUS_CONN,toussait,SC3
SR2b_19,99,396,"L'avion a commencé à bouger sur la piste. Le vol serait le prochain à partir. Cependant, les passagers ont commencé à grogner bruyamment.",PLAUS_CONN,grogner,SC4
SR2b_20,100,397,La vieille femme descendait les marches enneigées. Elle est tombée et s'est cassé la hanche. Elle est restée à l'hôpital pendant un certain temps après.,PLAUS_NOCONN,hôpital,SC1
SR2b_21,101,402,Le médium prétend voir l'avenir. Les journaux locaux ont écrit que c'était une arnaque. Les clients ont été satisfaits de ses prédictions.,IMPLAUS_NOCONN,satisfaits,SC2
SR2b_22,102,407,"Daniel est allé dans un pub avec ses amis. Il était d'humeur à prendre un verre. Cependant, il a commandé un whisky et une boisson.",IMPLAUS_CONN,whisky,SC3
SR2b_23,103,412,"Le conducteur n'avait pas bu cette nuit-là. Le policier lui a fait passer un alcootest. Cependant, le taux d'alcoolémie du conducteur était supérieur à la limite légale.",PLAUS_CONN,supérieur,SC4
SR2b_24,104,413,L'adolescent était allé se faire couper les cheveux. Elle voulait quelque chose d'agressif et d'alternatif. Elle a eu un mohawk au salon.,PLAUS_NOCONN,mohawk,SC1
SR2b_25,105,418,Les garçons se battaient. Ils ont fini par se réconcilier. Ils étaient meurtris le jour suivant.,IMPLAUS_NOCONN,meurtris,SC2
SR2b_26,106,423,"Francis avait sauté le petit-déjeuner et le déjeuner. Il est rentré de l'école en ayant faim. Cependant, il a décidé de manger un sandwich dans la cuisine.",IMPLAUS_CONN,sandwich,SC3
SR2b_27,107,428,"Tous les touristes ont évité l'organisateur du voyage. Il avait toujours peu de clients. Cependant, ses bénéfices étaient énormes chaque été.",PLAUS_CONN,énormes,SC4
SR2b_28,108,429,Le chef cuisinier coupait des légumes. Il ne faisait pas attention au couteau. Il s'est ensuite coupé le doigt.,PLAUS_NOCONN,coupé,SC1
SR2b_29,109,434,Le touriste voulait retourner à son hôtel. Il connaissait le chemin par cœur. Il s'était perdu en chemin.,IMPLAUS_NOCONN,perdu,SC2
SR2b_30,110,439,"Le Congrès avait envoyé le projet de loi au président pour qu'il l'approuve. C'était considéré comme une idée terrible. Cependant, le Président a rejeté la mesure.",IMPLAUS_CONN,rejeté,SC3
SR2b_31,111,444,"John a auditionné pour la compagnie de théâtre comique. Ses blagues étaient nulles et pas drôles. Cependant, le directeur lui a demandé de rejoindre le groupe.",PLAUS_CONN,rejoindre,SC4
SR2b_32,112,445,John n'a pas bu à la fête. Il était le seul à être sobre parmi ses amis. Il a fini par conduire tout le monde chez lui.,PLAUS_NOCONN,conduire,SC1
SR2b_33,113,450,Les mercenaires perfides avaient renversé le roi. Le vieux roi était très populaire parmi ses sujets. Le peuple s'est réjoui dans les rues.,IMPLAUS_NOCONN,réjoui,SC2
SR2b_34,114,455,"Le bâtiment avait été évacué en raison d'une alerte à la bombe. Les employés ont été informés qu'il s'agissait d'une situation grave. Cependant, tout le monde a été effrayé par la nouvelle.",IMPLAUS_CONN,effrayé,SC3
SR2b_35,115,460,"Richard jeûnait pour la fête nationale. Il a dû manger toute la journée. Cependant, il avait vraiment faim le soir venu.",PLAUS_CONN,faim,SC4
SR2b_36,116,461,La femme n'avait jamais dansé avant son mariage. Elle a pris des mois de leçons. Elle a dansé comme une pro à la réception.,PLAUS_NOCONN,pro,SC1
SR2b_37,117,466,Miriam a commandé de nouveaux verres à vin. Elle a été satisfaite de l'achat de ce nouvel ensemble. Elle voulait les rendre immédiatement.,IMPLAUS_NOCONN,retour,SC2
SR2b_38,118,471,"Le bébé pleurait. Sa mère est venue et l'a bercé doucement. Cependant, le bébé s'est calmé tout de suite. ",IMPLAUS_CONN,calmé,SC3
SR2b_39,119,476,"Carolina a écouté la radio. Après la tempête de la nuit dernière, il restait peu de neige. Cependant, les écoles étaient fermées ce jour-là.",PLAUS_CONN,fermées,SC4
SR2b_40,120,477,Joan était pessimiste quant à son affaire. Son avocat avait très peu de preuves pour l'aider. Elle a été condamnée par le jury.,PLAUS_NOCONN,condamnée,SC1
SR2b_41,121,482,Mario a poursuivi le médecin pour faute professionnelle. Il a finalement perdu au tribunal. Il est devenu riche grâce à cette affaire.,IMPLAUS_NOCONN,riche,SC2
SR2b_42,122,487,"Il y avait eu une effraction à la maison. Le cambrioleur avait laissé de nombreuses empreintes. Cependant, la police l'a identifié facilement.",IMPLAUS_CONN,identifié,SC3
SR2b_43,123,492,"L'adolescent faisait une présentation. C'était une personne très confiante. Cependant, lors de la séance de questions, il rougissait visiblement.",PLAUS_CONN,rougissait,SC4
SR2b_44,124,493,"Alice s'entraîne pour la saison de football. Le lundi, elle s'est vraiment surchargée d'exercices. Le lendemain, elle avait mal partout.",PLAUS_NOCONN,mal,SC1
SR2b_45,125,498,Il pleuvait depuis une semaine. La pluie avait rendu le sol très boueux. Les enfants ont passé la récréation dans la cour ce jour-là.,IMPLAUS_NOCONN,cour,SC2
SR2b_46,126,503,"Giovanna a décidé de rendre les chaussures qu'elle venait d'acheter. Ils étaient encore tout neufs et elle avait le reçu. Cependant, le magasin lui a remboursé son argent.",IMPLAUS_CONN,remboursé,SC3
SR2b_47,127,508,"L'immeuble d'habitation était situé dans un très mauvais quartier. La police patrouille rarement dans la zone. Cependant, les résidents se sentaient en sécurité en y vivant.",PLAUS_CONN,sécurité,SC4
SR2b_48,128,509,Le PDG avait prévu une réunion avec les responsables de la branche californienne. Il a manqué le dernier vol de la journée. La réunion a été annulée et reprogrammée.,PLAUS_NOCONN,annulée,SC1
SR2b_49,129,514,"Pour obtenir un emploi d'avocat, Cristiano a dû passer l'examen du barreau. Il venait de passer l'examen en avril. Cristiano était inquiet pour sa carrière.",IMPLAUS_NOCONN,inquiet,SC2
SR2b_50,130,519,"Gilda vit au milieu de la ville. La fenêtre de sa chambre donne sur la rue. Cependant, la nuit, elle peut entendre le trafic qui passe.",IMPLAUS_CONN,trafic,SC3
SR2b_51,131,524,"Le Sénat débat du nouveau projet de loi du Président. La plupart des membres du Congrès l'ont approuvé. Cependant, le projet de loi a échoué vendredi.",PLAUS_CONN,échoué,SC4
SR2b_52,132,525,Les colliers ont été réalisés par des artistes de nombreux pays différents. Tous ont imprimé leur propre style inimitable. Chaque pièce est unique et précieuse.,PLAUS_NOCONN,unique,SC1
SR2b_53,133,530,Le manager est resté à son bureau pour travailler. Son médecin lui avait conseillé de faire plus d'exercice. Il a décidé de dormir davantage chaque jour.,IMPLAUS_NOCONN,dormir,SC2
SR2b_54,134,535,"John a un talent naturel pour les mathématiques. Dans la leçon d'aujourd'hui, le professeur a expliqué un nouveau concept. Cependant, John l'a trouvé simple à comprendre.",IMPLAUS_CONN,facile,SC3
SR2b_55,135,540,"La sénatrice est partie en voyage avec son garde du corps. Elle était dans une zone sûre. Cependant, elle a ensuite été kidnappée par deux criminels.",PLAUS_CONN,kidnappée,SC4
SR2b_56,136,541,Un incendie dangereux s'est déclaré dans la cuisine du restaurant. Le camion de pompiers est arrivé trop tard. La plupart des clients ont été brûlés en essayant de s'échapper.,PLAUS_NOCONN,brûlés,SC1
SR2b_57,137,546,Joan est allée au cinéma pour voir le nouveau film. Elle a acheté le dernier billet disponible. Elle s'est sentie très malchanceuse et est rentrée chez elle.,IMPLAUS_NOCONN,malchanceuse,SC2
SR2b_58,138,551,"Melinda et son mari sont allés dîner dans un restaurant de fruits de mer. Ils adorent les crustacés. Cependant, Melinda a commandé des huîtres pour le dîner.",IMPLAUS_CONN,huîtres,SC3
SR2b_59,139,556,"Matthew devait rendre l'article mercredi. Il avait commencé à l'écrire tôt. Cependant, il a remis l'article en retard à l'enseignant.",PLAUS_CONN,retard,SC4
SR2b_60,140,557,Kevin est un mannequin professionnel. Il fait un régime tous les jours. Il est vraiment mince qu'un bâton.,PLAUS_NOCONN,mince,SC1
SR2b_61,141,562,Licia aime son travail actuel. Elle a reçu une offre inférieure d'une autre société. Elle a décidé d'accepter leur offre.,IMPLAUS_NOCONN,accepter,SC2
SR2b_62,142,567,"Daniele portait un nouveau costume pour l'entretien. Il l'a associé à une belle cravate. Cependant, il avait l'air très professionnel pendant l'entretien.",IMPLAUS_CONN,professionnel,SC3
SR2b_63,143,572,"James et cinq autres amis voyageaient ensemble. Ils ont loué une petite voiture pour le voyage. Cependant, ils ont tous été très confortables pendant le voyage.",PLAUS_CONN,confortables,SC4
SR2b_64,144,573,Anna vient d'avoir une grosse augmentation de salaire. Elle peut maintenant s'offrir presque tout ce qu'elle veut. Elle a acheté un cadeau très cher pour son amie.,PLAUS_NOCONN,cher,SC1
SR2b_65,145,578,Jessica avait demandé un vélo pour Noël. Ses parents lui ont donné une poupée à la place. Jessica était très heureuse de ce cadeau.,IMPLAUS_NOCONN,heureuse,SC2
