SOS_ID,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR2a_07,7,28,"Il cane correva in una strada trafficata. Fortunatamente, l'auto ha sterzato e lo ha mancato. Nonostante ciò, il cane si è ferito gravemente.",PLAUS_CONN,ferito,SC4
SR2a_08,8,29,Elisabetta ha avuto un esame di storia lunedì. Ha fatto il test e l'ha superato. È tornata a casa e ha festeggiato tutta la sera.,PLAUS_NOCONN,festeggiato,SC1
SR2a_09,9,34,La star di Broadway ha avuto un assolo nel musical. Ha cantato il pezzo molto male e stonando. Il pubblico ha applaudito molto energicamente.,IMPLAUS_NOCONN,applaudito,SC2
SR2a_10,10,39,"Caterina ha avuto un esame martedì. Ha ricevuto un voto negativo. Nonostante ciò, era davvero frustrata per il risultato.",IMPLAUS_CONN,frustrata,SC3
SR2a_11,11,44,"I funzionari della città sono stati portati in tribunale. Il giudice si è pronunciato in loro favore. Nonostante ciò, sono stati imprigionati immediatamente.",PLAUS_CONN,imprigionati,SC4
SR2a_12,12,45,Silvia e Franco stavano giocando d'azzardo al casinò. Vinsero tutte le partite di blackjack. Erano entrambi felici quella notte.,PLAUS_NOCONN,felici,SC1
SR2a_13,13,50,Alice è andata in campeggio durante le vacanze. Ha usato un ottimo repellente per le zanzare. Ha iniziato a sentire prurito dappertutto.,IMPLAUS_NOCONN,prurito,SC2
SR2a_14,14,55,"Uno scout è venuto a vedere Paolo giocare a baseball. Ha lanciato molto bene. Nonostante ciò, è stato firmato dalla squadra.",IMPLAUS_CONN,firmato,SC3
SR2a_15,15,60,"L'eremita viveva in una grotta. Si lavava in un fiume di montagna ogni giorno. Nonostante ciò, i suoi capelli sembravano sporchi e disordinati.",PLAUS_CONN,sporchi,SC4
SR2a_16,16,61,Ottavia ha bisogno di una media del 27 per laurearsi. Si è resa conto che la sua media è abbastanza alta. Si diplomerà la prossima settimana con la sua classe.,PLAUS_NOCONN,settimana,SC1
SR2a_17,17,66,Giacomo ha avuto un problema con il cibo. Non riusciva a smettere di mangiare. È diventato davvero magro dopo un po'.,IMPLAUS_NOCONN,magro,SC2
SR2a_18,18,71,"Il ladro era goffo. Aveva fatto scattare l'allarme. Nonostante ciò, è stato catturato dalla guardia. ",IMPLAUS_CONN,catturato,SC3
SR2a_20,20,77,Gianni prendeva brutti voti e spesso si metteva nei guai a scuola. Sembrava depresso e non aveva amici. I suoi genitori erano preoccupati per lui.,PLAUS_NOCONN,preoccupati,SC1
SR2a_22,22,87,"Il ristorante aveva ricevuto recensioni terribili. Era sempre vuoto. Nonostante ciò, a maggio aveva chiuso in via definitiva.",IMPLAUS_CONN,chiuso,SC3
SR2a_23,23,92,"La famosa violinista era nervosa durante la performance. Fece molti errori mentre suonava. Nonostante ciò, tutti avevano esultato per lei.",PLAUS_CONN,esultato,SC4
SR2a_25,25,98,Giuditta aveva un giardino nel cortile sul retro. Passava molto tempo a prendersene cura. Era pieno di erbacce e spazzatura.,IMPLAUS_NOCONN,erbacce,SC2
SR2a_26,26,103,"La ginnasta era specializzata nella trave di equilibrio. Era inciampata durante la prima presa. Nonostante ciò, era rimasta delusa da sé stessa.",IMPLAUS_CONN,delusa,SC3
SR2a_27,27,108,"L'azienda aveva assunto un nuovo dipendente. Era efficiente e responsabile. Nonostante ciò, le sue valutazioni sono state negative quel trimestre.",PLAUS_CONN,negative,SC4
SR2a_29,29,114,L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea non ebbe molto successo. L'ingegnere ottenne una promozione in azienda.,IMPLAUS_NOCONN,promozione,SC2
SR2a_30,30,119,"Era il giorno della partita di calcio. Tommaso bevve un sacco di birra quella notte. Nonostante ciò, i svegliò con i postumi di una sbornia la mattina dopo. ",IMPLAUS_CONN,postumi,SC3
SR2a_31,31,124,"Il governatore era stato assassinato. Per la sera del crimine la moglie aveva un alibi molto solido. Nonostante ciò, la donna venne arrestata immediatamente.",PLAUS_CONN,arrestata,SC4
SR2a_32,32,125,Il taxi aveva portato il passeggero all'aeroporto. Il passeggero saltò fuori senza pagare. Il tassista era furioso con lui.,PLAUS_NOCONN,furioso,SC1
SR2a_33,33,130,C'era un incontro di boxe nell'arena. Il pugno di un pugile mancò il viso del suo avversario. Dopo l'avversario cadde a terra. ,IMPLAUS_NOCONN,cadde,SC2
SR2a_34,34,135,"Luigi è stato a casa da solo per un'intera settimana. Non ha ricevuto nessuna telefonata. Nonostante ciò, si sentiva davvero solo quella settimana.",IMPLAUS_CONN,solo,SC3
SR2a_35,35,140,"Linda pensava di sapere dove fosse la sua carta di credito. Pensava fosse da qualche parte in camera da letto. Nonostante ciò, aveva deciso di cancellarla immediatamente.",PLAUS_CONN,cancellarla,SC4
SR2a_36,36,141,Susanna era in partenza per una vacanza alle Bahamas più tardi quella settimana. Un grande uragano colpì le isole. Il viaggio fu annullato poco dopo.,PLAUS_NOCONN,annullato,SC1
SR2a_37,37,146,"Dopo la tempesta, l'elettricità in città era stata riattivata. Le luci del ristorante si erano riaccese. I camerieri portavano le candele ai tavoli.",IMPLAUS_NOCONN,candele,SC2
SR2a_38,38,151,"Alessandro voleva disperatamente andare ad Harvard. Aveva ricevuto una lettera di accettazione per posta. Nonostante ciò, iniziò subito a festeggiare con i suoi amici.",IMPLAUS_CONN,festeggiare,SC3
SR2a_39,39,156,"La donna dovette salire venti rampe di scale. Era in perfetta forma e faceva spesso esercizio. Nonostante ciò, si sentì subito stanca dopo lo sforzo.",PLAUS_CONN,stanca,SC4
SR2a_40,40,157,Sara ha avuto un esame di storia oggi. Era completamente impreparata alle domande. Si sentiva nel panico durante l'esame.,PLAUS_NOCONN,panico,SC1
SR2a_41,41,162,Tamara guidava da vent'anni. Non aveva mai avuto incidenti. Era molto nervosa per strada.,IMPLAUS_NOCONN,nervosa,SC2
SR2a_42,42,167,"Il sindacato era impegnato in trattative contrattuali. Le trattative fallirono e i dipendenti erano furiosi. Nonostante ciò, il giorno dopo decisero di picchettare per i loro diritti.",IMPLAUS_CONN,picchettare,SC3
SR2a_44,44,173,Maurizio ha lavorato in un ospedale. Si è rifiutato di indossare guanti di lattice. È stato contagiato da un paziente.,PLAUS_NOCONN,contagiato,SC1
SR2a_45,45,178,Stefano ha fatto domanda per una scuola di legge. Aveva buoni voti e ottime raccomandazioni. La scuola ha rifiutato la sua domanda.,IMPLAUS_NOCONN,rifiutato,SC2
SR2a_46,46,183,"Caterina stava preparando una limonata quel pomeriggio. Aveva aggiunto meno zucchero rispetto alla ricetta richiesta. Nonostante ciò, la limonata aveva un sapore troppo aspro per tutti.",IMPLAUS_CONN,aspro,SC3
SR2a_47,47,188,"Gli amici di Tamara l'hanno portata al cinema. Era una commedia romantica. Nonostante ciò, Tamara rimase molto spaventata dal film.",PLAUS_CONN,spaventata,SC4
SR2a_48,48,189,Donata era un'inquilina irresponsabile. Non era riuscita a pagare l'affitto. Il padrone di casa l'aveva sfrattata dall'edificio.,PLAUS_NOCONN,sfrattata,SC1
SR2a_49,49,194,Il comico era brillante quella notte. Fece una performance eccezionale. Il pubblico lo fischiava senza sosta.,IMPLAUS_NOCONN,fischiava,SC2
SR2a_50,50,199,"Il passeggero stava facendo i controlli di sicurezza all'aeroporto. Le guardie gli trovarono un'arma addosso. Nonostante ciò, il passeggero fu subito arrestato come terrorista.",IMPLAUS_CONN,arrestato,SC3
SR2a_51,51,204,"Giulia era tornata dalla montagna con il raffreddore. Non volle prendere lo sciroppo per la tosse. Nonostante ciò, si sentì subito meglio poco dopo.",PLAUS_CONN,meglio,SC4
SR2a_52,52,205,Il dipendente aveva lavorato per l'azienda per molti anni. È stato sorpreso a fare uso di droghe. È stato licenziato dalla società.,PLAUS_NOCONN,licenziato,SC1
SR2a_53,53,210,Edoardo era un giovane cantante pop. La sua nuova canzone non aveva molti download. Era stata un successo alla radio.,IMPLAUS_NOCONN,successo,SC2
SR2a_54,54,215,"L'uomo era sulla cinquantina. La sua pelle era rugosa e grigia. Nonostante ciò, si vide molto vecchio guardandosi allo specchio.",IMPLAUS_CONN,vecchio,SC3
SR2a_55,55,220,"Marta voleva tingersi i capelli. Il parrucchiere fece un ottimo lavoro. Nonostante ciò, Marta era davvero scontenta del risultato.",PLAUS_CONN,scontenta,SC4
SR2a_56,56,221,Alice stava tornando a casa dal lavoro di notte. Uno sconosciuto la stava seguendo. Si era sentita nervosa per tutto il tragitto.,PLAUS_NOCONN,nervosa,SC1
SR2a_58,58,231,"Alla squadra di casa mancava solo un punto in più per vincere. Il giocatore realizzò il tiro libero all'ultimo secondo. Nonostante ciò, la squadra di casa vinse quella partita.",IMPLAUS_CONN,vinse,SC3
SR2a_60,60,237,Tommaso ha dormito profondamente la notte scorsa. Ha bevuto del caffè stamattina. Si sentiva sveglio e pieno di energie al lavoro.,PLAUS_NOCONN,sveglio,SC1
SR2a_61,61,242,Maria aveva messo in valigia un cappotto invernale per il viaggio a Chicago. Le temperature erano meno rigide del previsto. Ha avuto freddo tutto il tempo.,IMPLAUS_NOCONN,freddo,SC2
SR2a_62,62,247,"Molte persone nell'ufficio di Joanna avevano avuto l'influenza. Era un po' raffreddata dopo il lavoro martedì. Nonostante ciò, il giorno dopo si sentiva malissimo ed è rimasta a casa.",IMPLAUS_CONN,malissimo,SC3
SR2a_63,63,252,"Corinna si sentiva assonnata se non beveva caffè la mattina. Non ne aveva bevuto quel giorno. Nonostante ciò, era molto agitata durante l'incontro.",PLAUS_CONN,agitata,SC4
SR2a_65,65,258,Giovanni stava facendo domanda per un lavoro. Aveva diverse qualifiche importanti. Era ormai disoccupato da più di un anno.,IMPLAUS_NOCONN,disoccupato,SC2
SR2a_67,67,268,"Alice era stata attenta al suo maglione di lana. Lo aveva lavato a secco. Nonostante ciò, il maglione si era ristretto dopo la lavata.",PLAUS_CONN,ristretto,SC4
SR2a_69,69,274,Maria stava organizzando un cocktail party. Era stata troppo occupata per pulire la casa prima della festa. La casa era magnifica durante la festa.,IMPLAUS_NOCONN,magnifica,SC2
SR2a_70,70,279,"Giovanni ha inviato un articolo di ricerca a un giornale. I revisori hanno mandato recensioni molto positive. Nonostante ciò, l'articolo è stato accettato per la pubblicazione.",IMPLAUS_CONN,accettato,SC3
SR2a_71,71,284,"Giovanni ha avuto delle vacanze davvero eccitanti. Ha visitato un sacco di posti fantastici coi suoi amici. Nonostante ciò, da inizio ferie si era annoiato ogni giorno.",PLAUS_CONN,annoiato,SC4
SR2a_72,72,285,Giovanni si era fermato a prendere un caffè al bar. L'ha ordinato con zucchero e panna extra. Aveva un sapore molto dolce per lui.,PLAUS_NOCONN,dolce,SC1
SR2a_73,73,290,L'uomo stava cercando di attraversare a nuoto l'ampio fiume. L'acqua era calma e poco profonda. L'uomo è annegato prima di riuscire ad attraversare.,IMPLAUS_NOCONN,annegato,SC2
SR2a_74,74,295,"Susanna è andata a correre. Ha sudato parecchio. Nonostante ciò, ha fatto una doccia appena tornata a casa.",IMPLAUS_CONN,doccia,SC3
SR2a_75,75,300,"Davide portava sempre rispetto ai suoi insegnanti. Si è sempre comportato benissimo in classe. Nonostante ciò, è stato sospeso per volere del preside.",PLAUS_CONN,sospeso,SC4
SR2a_76,76,301,L'imputato si dichiarava innocente. La giuria ha deciso a suo favore. L'imputato fu liberato il giorno successivo.,PLAUS_NOCONN,liberato,SC1
SR2a_78,78,311,"A Gianni è stato vietato di guardare film violenti. Ha guardato un film di sparatorie. Nonostante ciò, i suoi genitori gli hanno proibito la televisione.",IMPLAUS_CONN,proibito,SC3
SR2a_79,79,316,"Giliana si abbronzava spesso. Aveva messo la crema solare in spiaggia. Nonostante ciò, si è presa una scottatura lunedì scorso.",PLAUS_CONN,scottatura,SC4
SR2a_80,80,317,Il soldato era stato colpito al petto. Non c'era nessun medico nelle vicinanze. Il soldato era morto pochi minuti dopo.,PLAUS_NOCONN,morto,SC1
SR2b_01,81,322,Angela ha chiamato suo padre sul cellulare. Il segnale era ottimo. La voce di suo padre era confusa e indistinta.,IMPLAUS_NOCONN,confusa,SC2
SR2b_02,82,327,"La zona era controllata dalla mafia. Il proprietario del negozio si è rifiutato di pagarli. Nonostante ciò, il suo negozio è stato attaccato quella notte.",IMPLAUS_CONN,attaccato,SC3
SR2b_03,83,332,"Fu scoperto che l'atleta non aveva mai assunto steroidi. I test mostrarono che era pulito. Nonostante ciò, il Comitato Olimpico lo ha bandito per 10 anni.",PLAUS_CONN,bandito,SC4
SR2b_04,84,333,L'astronomo pensava di aver trovato un nuovo pianeta. L'analisi del computer ha mostrato che si sbagliava. Era molto abbattuto per questo.,PLAUS_NOCONN,abbattuto,SC1
SR2b_05,85,338,Cominciarono a circolare voci sulla corruzione del governatore. Il procuratore federale dichiarò che risultava innocente dalle indagini. Il governatore si dimise dall'incarico.,IMPLAUS_NOCONN,dimise,SC2
SR2b_07,87,348,"A Claudia piace suonare la batteria nel suo appartamento. I vicini adorano sentirla suonare. Nonostante ciò, si sono lamentati con il padrone di casa.",PLAUS_CONN,lamentati,SC4
SR2b_10,90,359,"Gianna è una grande fan della musica classica. Ha comprato il biglietto più costoso per il concerto di venerdì. Nonostante ciò, ha un posto in platea vicino al palco.",IMPLAUS_CONN,platea,SC3
SR2b_11,91,364,"L'auto della polizia era seduta lungo la strada. Il rilevatore ha detto che l'auto stava andando entro i limiti. Nonostante ciò, il poliziotto ha fermato l'autista.",PLAUS_CONN,fermato,SC4
SR2b_12,92,365,Michela stava invecchiando. La sua crema antietà era inutile. La sua faccia era rugosa e secca.,PLAUS_NOCONN,rugosa,SC1
SR2b_13,93,370,"Il bambino è stato messo a dormire nella sua culla. Aveva dormito tranquillamente tutta la notte. La mattina dopo, i suoi genitori erano esausti e irritabili.",IMPLAUS_NOCONN,esausti,SC2
SR2b_14,94,375,"L'uragano aveva colpito l'isola. Gli argini si sono rotti con l'innalzamento del livello del mare. Nonostante ciò, le strade sono state allagate per giorni.",IMPLAUS_CONN,allagate,SC3
SR2b_15,95,380,"Le previsioni del tempo hanno mostrato brutto tempo per il fine settimana di vacanza. Molte persone hanno deciso di restare a casa. Nonostante ciò, le autostrade erano bloccate per chilometri.",PLAUS_CONN,bloccate,SC4
SR2b_16,96,381,I residenti della città costiera hanno ascoltato le notizie dell'uragano. La tempesta sarebbe giunta proprio sopra la loro città. Gli è stato consigliato di evacuare immediatamente.,PLAUS_NOCONN,evacuare,SC1
SR2b_17,97,386,Clara stava andando piano nella tempesta di ghiaccio. Era concentrata sul mantenere il controllo del mezzo. L'auto si è schiantata contro un albero.,IMPLAUS_NOCONN,schiantata,SC2
SR2b_18,98,391,"L'uomo è rimasto fuori tutta la notte. Ha preso un terribile raffreddore. Nonostante ciò, la mattina dopo aveva tosse e naso che cola.",IMPLAUS_CONN,tosse,SC3
SR2b_19,99,396,"L'aereo iniziava a muoversi sulla pista. Il volo sarebbe stato il prossimo a partire. Nonostante ciò, i passeggeri iniziarono a brontolare rumorosamente.",PLAUS_CONN,brontolare,SC4
SR2b_20,100,397,L'anziana donna stava scendendo i gradini innevati. Cadde e si ruppe l'anca. Dopo rimase in ospedale per un po' di tempo.,PLAUS_NOCONN,ospedale,SC1
SR2b_21,101,402,Il sensitivo afferma di vedere il futuro. I giornali locali scrivono che si tratta di una truffa. I clienti sono rimasti soddisfatti delle sue predizioni.,IMPLAUS_NOCONN,soddisfatti,SC2
SR2b_22,102,407,"Daniele è andato in un pub con i suoi amici. Aveva voglia di un drink. Nonostante ciò, ha ordinato un whisky e una bibita.",IMPLAUS_CONN,whisky,SC3
SR2b_23,103,412,"L'autista non aveva bevuto quella notte. L'ufficiale di polizia ha somministrato un test dell'etilometro. Nonostante ciò, il livello di alcol nel sangue del conducente era superiore al limite legale.",PLAUS_CONN,superiore,SC4
SR2b_24,104,413,L'adolescente era andata a farsi tagliare i capelli. Voleva qualcosa di aggressivo e alternativo. Si fece fare una cresta mohawk al salone.,PLAUS_NOCONN,cresta,SC1
SR2b_25,105,418,I ragazzi stavano litigando. Alla fine sono riusciti a fare pace. Erano pieni di lividi il ??giorno successivo.,IMPLAUS_NOCONN,lividi,SC2
SR2b_26,106,423,"Francesco aveva saltato colazione e pranzo. Arrivò a casa da scuola affamato. Nonostante ciò, decise di mangiare un panino in cucina.",IMPLAUS_CONN,panino,SC3
SR2b_27,107,428,"Tutti i turisti evitavano l'organizzatore dei tour. Aveva sempre pochi clienti. Nonostante ciò, i suoi profitti erano enormi ogni estate.",PLAUS_CONN,enormi,SC4
SR2b_28,108,429,Lo chef stava tagliando delle verdure. Stava facendo poca attenzione al coltello. Si è poi tagliato il dito.,PLAUS_NOCONN,tagliato,SC1
SR2b_29,109,434,Il turista voleva tornare al suo albergo. Conosceva ormai la via a memoria. Si era perso per la strada.,IMPLAUS_NOCONN,perso,SC2
SR2b_30,110,439,"Il Congresso aveva inviato il disegno di legge al Presidente per la sua approvazione. Venne ritenuta un'idea terribile. Nonostante ciò, il Presidente respinse la misura.",IMPLAUS_CONN,respinse,SC3
SR2b_31,111,444,"Giovanni ha fatto i provini per la compagnia di teatro comico. Le sue battute erano fiacche e poco divertenti. Nonostante ciò, il regista gli ha chiesto di unirsi al gruppo.",PLAUS_CONN,unirsi,SC4
SR2b_32,112,445,Giovanni non ha bevuto alla festa. Era l'unico sobrio tra i suoi amici. Ha finito per accompagnare tutti a casa.,PLAUS_NOCONN,accompagnare,SC1
SR2b_34,114,455,"L'edificio era stato evacuato per una minaccia di bomba. Ai dipendenti fu detto che si trattava di una situazione grave. Nonostante ciò, tutti erano spaventati dalla notizia.",IMPLAUS_CONN,spaventati,SC3
SR2b_35,115,460,"Riccardo era in vacanza per la festa nazionale. Aveva mangiato tutto il giorno. Nonostante ciò, era davvero affamato quando venne sera.",PLAUS_CONN,affamato,SC4
SR2b_36,116,461,La donna non aveva mai ballato prima del suo matrimonio. Ha preso mesi di lezioni. Ha ballato come una professionista al ricevimento.,PLAUS_NOCONN,professionista,SC1
SR2b_37,117,466,Miriam ha ordinato dei bicchieri da vino nuovi. Era contenta dell'acquisto del nuovo set. Li ha voluti restituire immediatamente.,IMPLAUS_NOCONN,restituire,SC2
SR2b_38,118,471,"Il bambino piangeva. Sua madre venne e lo cullò dolcemente. Nonostante ciò, il bambino si è calmato molto presto. ",IMPLAUS_CONN,calmato,SC3
SR2b_39,119,476,"Carolina ascoltava la radio. Dopo la tempesta della notte scorsa, era rimasta poca neve. Nonostante ciò, le scuole erano chiuse quel giorno.",PLAUS_CONN,chiuso,SC4
SR2b_41,121,482,Mario ha citato in giudizio il medico per negligenza. Alla fine ha perso in tribunale. È diventato ricco grazie al caso.,IMPLAUS_NOCONN,ricco,SC2
SR2b_42,122,487,"C'era stata un'irruzione in casa. Il ladro aveva lasciato molte impronte. Nonostante ciò, la polizia lo ha identificato facilmente.",IMPLAUS_CONN,identificato,SC3
SR2b_43,123,492,"L'adolescente stava facendo una presentazione. Era una persona molto sicura di sé. Nonostante ciò, durante la sessione delle domande era arrossito visibilmente.",PLAUS_CONN,arrossito,SC4
SR2b_44,124,493,Alice si sta allenando per la stagione calcistica. Lunedì si è davvero sovraccaricata con gli esercizi. Il giorno dopo era dolorante dappertutto.,PLAUS_NOCONN,dolorante,SC1
SR2b_45,125,498,Pioveva da una settimana. La pioggia aveva reso il terreno molto fangoso. I bambini hanno passato la ricreazione in cortile quel giorno.,IMPLAUS_NOCONN,cortile,SC2
SR2b_46,126,503,"Giovanna aveva deciso di restituire le scarpe che aveva appena comprato. Erano ancora nuove di zecca e lei aveva lo scontrino. Nonostante ciò, il negozio le ha rimborsato i soldi.",IMPLAUS_CONN,rimborsato,SC3
SR2b_47,127,508,"L'edificio del condominio si trovava in un quartiere molto malfamato. La polizia di rado pattugliava la zona. Nonostante ciò, i residenti si sentivano sicuri vivendo lì.",PLAUS_CONN,sicuri,SC4
SR2b_48,128,509,L'amministratore delegato aveva programmato un incontro con i direttori di filiale della California. Ha perso l'ultimo volo della giornata. La riunione è stata annullata e riprogrammata.,PLAUS_NOCONN,annullata,SC1
SR2b_49,129,514,"Per ottenere un lavoro come avvocato, Cristiano doveva superare l'esame di avvocato. Aveva appena superato l'esame ad aprile. Cristiano era preoccupato per la sua carriera.",IMPLAUS_NOCONN,preoccupato,SC2
SR2b_50,130,519,"Gilda vive nel cuore della città. La finestra della sua camera da letto si affaccia sulla strada. Nonostante ciò, di notte può sentire il traffico che passa.",IMPLAUS_CONN,traffico,SC3
SR2b_51,131,524,"Il Senato stava discutendo il nuovo disegno di legge del Presidente. La maggior parte dei membri del Congresso lo approvavano. Nonostante ciò, il disegno di legge è fallito venerdì.",PLAUS_CONN,fallito,SC4
SR2b_52,132,525,Le collane sono state realizzate da artisti provenienti da molti paesi diversi. Tutti hanno impresso il loro stile inconfondibile. Ogni pezzo è unico e prezioso.,PLAUS_NOCONN,unico,SC1
SR2b_53,133,530,Il dirigente restava alla scrivania a lavorare. Il suo medico lo aveva esortato a fare più esercizio. Decise di dormire di più ogni giorno.,IMPLAUS_NOCONN,dormire,SC2
SR2b_54,134,535,"Giovanni ha un talento naturale per la matematica. Nella lezione di oggi il professore ha spiegato un nuovo concetto. Nonostante ciò, Giovanni lo ha trovato semplice da capire.",IMPLAUS_CONN,semplice,SC3
SR2b_55,135,540,"La senatrice si recò in viaggio con la sua guardia del corpo. Era in una zona sicura. Nonostante ciò, è stata poi rapita da due criminali.",PLAUS_CONN,rapita,SC4
SR2b_56,136,541,C'è stato un pericoloso incendio nella cucina del ristorante. Il camion dei pompieri si è presentato troppo tardi. La maggior parte degli avventori si sono ustionati mentre cercavano di scappare.,PLAUS_NOCONN,ustionati,SC1
SR2b_57,137,546,Giovanna era andata al cinema per vedere il nuovo film. Ha comprato l'ultimo biglietto disponibile. Si è sentita molto sfortunata ed è andata a casa.,IMPLAUS_NOCONN,sfortunata,SC2
SR2b_58,138,551,"Melinda e suo marito sono andati a cena al ristorante di pesce. Adorano i molluschi. Nonostante ciò, Melinda ha ordinato ostriche per cena.",IMPLAUS_CONN,ostriche,SC3
SR2b_59,139,556,"Matteo doveva consegnare l'articolo mercoledì. Aveva iniziato a scriverlo presto. Nonostante ciò, ha consegnato l'articolo in ritardo all'insegnante.",PLAUS_CONN,ritardo,SC4
SR2b_60,140,557,Kevin è un modello professionista. È a dieta tutti i giorni. È davvero magro come una stecco.,PLAUS_NOCONN,magro,SC1
SR2b_61,141,562,Licia adora il suo attuale lavoro. Ha ricevuto un'offerta più bassa da un'altra società. Ha deciso di accettare la loro offerta.,IMPLAUS_NOCONN,accettare,SC2
SR2b_62,142,567,"Daniele ha indossato un vestito nuovo per il colloquio. Lo ha abbinato con una bella cravatta. Nonostante ciò, sembrava molto professionale durante il colloquio.",IMPLAUS_CONN,professionale,SC3
SR2b_63,143,572,"Giacomo e altri cinque amici stavano viaggiando insieme. Affittarono una piccola auto per il viaggio. Nonostante ciò, erano tutti molto comodi durante il viaggio.",PLAUS_CONN,comodi,SC4
SR2b_64,144,573,Anna ha appena avuto un grosso aumento di stipendio. Ora può permettersi quasi tutto ciò che vuole. Ha comprato un regalo molto costoso per la sua amica.,PLAUS_NOCONN,costoso,SC1
SR2b_65,145,578,Jessica aveva chiesto una bicicletta per Natale. I suoi genitori invece le hanno regalato una bambola. Jessica era molto felice per il regalo.,IMPLAUS_NOCONN,felice,SC2
SR2b_66,146,583,"Donato ha fatto rimuovere un neo da un chirurgo. È stata una procedura facile. Nonostante ciò, l'operazione è stata un successo quel giorno",IMPLAUS_CONN,successo,SC3
SR2b_67,147,588,"Il sindaco era incredibilmente popolare in città. Ha ricevuto molte lettere di ringraziamento. Nonostante ciò, era circondato dalle critiche tutto il tempo.",PLAUS_CONN,critiche,SC4
SR2b_68,148,589,Diana si è divertita tanto la prima volta che è andata a sciare. Si è innamorata di questo sport. In questi giorni va sulle piste il più spesso possibile.,PLAUS_NOCONN,piste,SC1
SR2b_69,149,594,Giovanna pulisce la sua casa ogni giorno. Ha anche addetti alle pulizie che vengono regolarmente. La sua cucina era in disordine tutto il tempo.,IMPLAUS_NOCONN,disordine,SC2
SR2b_70,150,599,"Il proprietario della casa si era appena trasferito. Ha visto delle persone sospette fuori dal suo garage. Nonostante ciò, ha chiamato i carabinieri perché venissero a controllare.",IMPLAUS_CONN,carabinieri,SC3
SR2b_71,151,604,"Il tetto aveva avuto una falla in cucina. La pioggia si è fatta intensa durante la settimana. Nonostante ciò, il gocciolamento è cessato molto presto.",PLAUS_CONN,cessato,SC4
SR2b_72,152,605,L'amico di Johnny lo ha invitato a una festa del Superbowl. Johnny ha indossato un casco da football. Tutti pensavano che il suo look fosse appropriato per l'occasione.,PLAUS_NOCONN,appropriato,SC1
SR2b_73,153,610,Luca è poco socievole. Resta sempre a casa dopo il lavoro. Ha passato ogni fine settimana a festeggiare da qualche parte.,IMPLAUS_NOCONN,festeggiare,SC2
SR2b_74,154,615,"Elena ha estratto i denti del giudizio dal dentista. La sua bocca era molto dolorante dopo. Nonostante ciò, il dottore le ha dato degli antidolorifici da prendere.",IMPLAUS_CONN,antidolorifici,SC3
SR2b_76,156,621,Luca era un pittore. Gli piaceva imparare dal lavoro di altre persone. Ha trascorso la maggior parte del suo tempo in gallerie e musei d'arte.,PLAUS_NOCONN,gallerie,SC1
SR2b_77,157,626,Carlo aveva problemi al cuore. Il dottore ha raccomandato di limitare gli esercizi fisici intensi. Ha iniziato a correre quasi tutti i giorni.,IMPLAUS_NOCONN,correre,SC2
SR3a_01,1,3,"Olivia aveva comprato un pastore tedesco. Il cane era imprevedibile e violento. Nonostante ciò, le ha morso la mano.",IMPLAUS_CONN,morso,SC3
SR3a_02,2,8,"Claudio era tornato di corsa al ristorante. Grazie al cielo ha trovato il suo portafoglio sotto il tavolo. Nonostante ciò, si è sentito incredibilmente teso tutto il giorno.",PLAUS_CONN,teso,SC4
SR3a_03,3,9,Carlotta ha spinto il carrello della spesa sopra le buche. Le uova sono state sballottate nella borsa. Si sono rotte nel loro cartone.,PLAUS_NOCONN,rotte,SC1
SR3a_04,4,14,La giornata era stata alquanto nuvolosa. All'improvviso uscì il sole. Sheila tirò fuori l'ombrello dalla borsa.,IMPLAUS_NOCONN,ombrello,SC2
SR3a_05,5,19,"Guglielmo era a casa. Si era completamente dimenticato di dare da mangiare al gatto. Nonostante ciò, il gatto era affamato alla fine della settimana.",IMPLAUS_CONN,affamato,SC3
SR3a_06,6,24,"La donna cieca era stata operata. Il dottore era molto deluso dai risultati. Nonostante ciò, la sua vista migliorò il giorno successivo.",PLAUS_CONN,migliorò,SC4
SR3a_07,7,25,Il cane correva in una strada trafficata. L'auto stava accelerando e lo ha investito. Il cane si è ferito gravemente.,PLAUS_NOCONN,ferito,SC1
SR3a_08,8,30,Elisabetta ha avuto un esame di storia lunedì. Ha fatto il test e l'ha fallito. È tornata a casa e ha festeggiato tutta la sera.,IMPLAUS_NOCONN,festeggiato,SC2
SR3a_09,9,35,"La star di Broadway ha avuto un assolo nel musical. Ha cantato il pezzo magnificamente. Nonostante ciò, il pubblico ha applaudito molto energicamente.",IMPLAUS_CONN,applaudito,SC3
SR3a_10,10,40,"Caterina ha avuto un esame martedì. Ha ricevuto il voto più alto. Nonostante ciò, era davvero frustrata per il risultato.",PLAUS_CONN,frustrata,SC4
SR3a_11,11,41,I funzionari della città sono stati portati in tribunale. Il giudice si è pronunciato contro di loro. Sono stati imprigionati immediatamente.,PLAUS_NOCONN,imprigionati,SC1
SR3a_12,12,46,Silvia e Franco stavano giocando d'azzardo al casinò. Nessuno dei due vinse al blackjack. Erano entrambi felici quella notte.,IMPLAUS_NOCONN,felici,SC2
SR3a_13,13,51,"Alice è andata in campeggio durante le vacanze. È stata morsa dalle zanzare. Nonostante ciò, ha iniziato a sentire prurito dappertutto.",IMPLAUS_CONN,prurito,SC3
